,_step,global_step,eval/rollout/episode_length,eval/rollout/episode_return,eval/grid/mean_td_error,eval/barrier/coverage,eval/barrier/validity_alpha_0.9,eval/constrain/mean_episode_length,run_id,exp_name,seed
3,5832,50000.0,227.8000030517578,227.10000610351562,0.6767491102218628,0.0,1.0,233.5,qsw0z46o,bump_supervised_2M,3
4,7088,60000.0,92.80000305175781,91.80000305175781,0.9378796219825745,0.0,1.0,187.6999969482422,qsw0z46o,bump_supervised_2M,3
5,8322,70000.0,416.29998779296875,415.70001220703125,1.1663583517074585,0.03290000185370445,0.98580002784729,343.1000061035156,qsw0z46o,bump_supervised_2M,3
6,9540,80000.0,435.1000061035156,434.70001220703125,1.0809202194213867,0.027899999171495438,0.9904000163078308,233.39999389648438,qsw0z46o,bump_supervised_2M,3
7,10722,90000.0,449.6000061035156,449.3999938964844,1.2100049257278442,0.03750000149011612,0.9884999990463257,264.29998779296875,qsw0z46o,bump_supervised_2M,3
8,11885,100000.0,500.0,500.0,1.0538488626480103,0.04500000178813934,0.9919000267982483,319.6000061035156,qsw0z46o,bump_supervised_2M,3
9,13020,110000.0,500.0,500.0,1.0361348390579224,0.06419999897480011,0.9962000250816345,352.5,qsw0z46o,bump_supervised_2M,3
10,14123,120000.0,405.29998779296875,404.8999938964844,0.9437596201896667,0.09049999713897705,0.9965000152587891,284.79998779296875,qsw0z46o,bump_supervised_2M,3
11,15199,130000.0,500.0,500.0,0.9853383302688599,0.10559999942779541,0.9947999715805054,323.5,qsw0z46o,bump_supervised_2M,3
12,16255,140000.0,481.5,481.29998779296875,0.9489637613296509,0.11079999804496765,0.9943000078201294,246.0,qsw0z46o,bump_supervised_2M,3
13,17298,150000.0,500.0,500.0,0.9770863056182861,0.11990000307559967,0.996399998664856,234.6999969482422,qsw0z46o,bump_supervised_2M,3
14,18328,160000.0,465.5,465.29998779296875,1.041278600692749,0.13120000064373016,0.994700014591217,77.5999984741211,qsw0z46o,bump_supervised_2M,3
15,19353,170000.0,464.0,463.8999938964844,1.0291728973388672,0.1185000017285347,0.9965000152587891,83.9000015258789,qsw0z46o,bump_supervised_2M,3
16,20375,180000.0,500.0,500.0,0.9442848563194275,0.11460000276565552,0.9979000091552734,157.6999969482422,qsw0z46o,bump_supervised_2M,3
17,21400,190000.0,417.79998779296875,417.5,0.8408488631248474,0.1096000000834465,0.9980999827384949,276.8999938964844,qsw0z46o,bump_supervised_2M,3
18,22422,200000.0,406.6000061035156,406.20001220703125,0.8228674530982971,0.10580000281333923,0.9965000152587891,160.3000030517578,qsw0z46o,bump_supervised_2M,3
19,23450,210000.0,500.0,500.0,0.7901304364204407,0.11649999767541885,0.9973999857902527,149.0,qsw0z46o,bump_supervised_2M,3
20,24471,220000.0,500.0,500.0,0.7982488870620728,0.10599999874830246,0.9962999820709229,332.29998779296875,qsw0z46o,bump_supervised_2M,3
21,25491,230000.0,500.0,500.0,0.8069383502006531,0.09430000185966492,0.9972000122070312,105.0,qsw0z46o,bump_supervised_2M,3
22,26512,240000.0,358.29998779296875,357.6000061035156,0.8450541496276855,0.09960000216960907,0.9943000078201294,53.400001525878906,qsw0z46o,bump_supervised_2M,3
23,27535,250000.0,500.0,500.0,0.9106879234313965,0.10140000283718109,0.9934999942779541,150.5,qsw0z46o,bump_supervised_2M,3
24,28555,260000.0,500.0,500.0,0.8367091417312622,0.0908999964594841,0.9936000108718872,219.1999969482422,qsw0z46o,bump_supervised_2M,3
25,29578,270000.0,446.3999938964844,446.0,0.8530663847923279,0.09399999678134918,0.9979000091552734,290.5,qsw0z46o,bump_supervised_2M,3
26,30580,280000.0,390.3999938964844,390.0,0.8170130848884583,0.09160000085830688,0.9933000206947327,216.39999389648438,qsw0z46o,bump_supervised_2M,3
27,31596,290000.0,500.0,500.0,0.8206562995910645,0.0778999999165535,0.9944000244140625,500.0,qsw0z46o,bump_supervised_2M,3
28,32609,300000.0,496.8999938964844,496.79998779296875,0.7309619188308716,0.07490000128746033,0.9962000250816345,500.0,qsw0z46o,bump_supervised_2M,3
29,33611,310000.0,464.6000061035156,464.3999938964844,0.7931555509567261,0.0828000009059906,0.9925000071525574,103.4000015258789,qsw0z46o,bump_supervised_2M,3
30,34631,320000.0,497.5,497.3999938964844,0.7737610340118408,0.0851999968290329,0.9954000115394592,451.29998779296875,qsw0z46o,bump_supervised_2M,3
31,35651,330000.0,500.0,499.8999938964844,0.7512978911399841,0.0869000032544136,0.995199978351593,370.79998779296875,qsw0z46o,bump_supervised_2M,3
32,36672,340000.0,500.0,500.0,0.7892124652862549,0.09470000118017197,0.9945999979972839,379.8999938964844,qsw0z46o,bump_supervised_2M,3
33,37692,350000.0,500.0,500.0,0.7539146542549133,0.08169999718666077,0.9962999820709229,451.20001220703125,qsw0z46o,bump_supervised_2M,3
34,38707,360000.0,467.79998779296875,467.70001220703125,0.7521418333053589,0.08640000224113464,0.9954000115394592,177.5,qsw0z46o,bump_supervised_2M,3
35,39722,370000.0,463.20001220703125,462.79998779296875,0.7477267980575562,0.0843999981880188,0.9944999814033508,402.6000061035156,qsw0z46o,bump_supervised_2M,3
36,40742,380000.0,500.0,500.0,0.7609798908233643,0.08070000261068344,0.992900013923645,402.1000061035156,qsw0z46o,bump_supervised_2M,3
37,41762,390000.0,500.0,500.0,0.7023826241493225,0.08330000191926956,0.9940000176429749,291.5,qsw0z46o,bump_supervised_2M,3
38,42783,400000.0,500.0,500.0,0.7899370193481445,0.10119999945163727,0.9944000244140625,134.0,qsw0z46o,bump_supervised_2M,3
39,43805,410000.0,472.3999938964844,472.29998779296875,0.8103969693183899,0.09759999811649323,0.9947999715805054,103.9000015258789,qsw0z46o,bump_supervised_2M,3
40,44827,420000.0,500.0,500.0,0.8448649048805237,0.09950000047683716,0.9936000108718872,158.10000610351562,qsw0z46o,bump_supervised_2M,3
41,45847,430000.0,500.0,500.0,0.779612123966217,0.09099999815225601,0.992900013923645,353.70001220703125,qsw0z46o,bump_supervised_2M,3
42,46868,440000.0,500.0,500.0,0.7832667231559753,0.09589999914169312,0.9919000267982483,187.0,qsw0z46o,bump_supervised_2M,3
43,47885,450000.0,440.20001220703125,440.0,0.7050971388816833,0.0949999988079071,0.9907000064849854,142.10000610351562,qsw0z46o,bump_supervised_2M,3
44,48901,460000.0,500.0,500.0,0.7539176940917969,0.09799999743700027,0.9914000034332275,206.89999389648438,qsw0z46o,bump_supervised_2M,3
45,49906,470000.0,500.0,500.0,0.7786102294921875,0.09969999641180038,0.9932000041007996,304.5,qsw0z46o,bump_supervised_2M,3
46,50906,480000.0,500.0,500.0,0.7467447519302368,0.08990000188350677,0.995199978351593,304.70001220703125,qsw0z46o,bump_supervised_2M,3
47,51906,490000.0,500.0,500.0,0.7351347804069519,0.09099999815225601,0.9948999881744385,451.20001220703125,qsw0z46o,bump_supervised_2M,3
48,52920,500000.0,500.0,500.0,0.7090429663658142,0.09109999984502792,0.9962999820709229,500.0,qsw0z46o,bump_supervised_2M,3
49,53941,510000.0,500.0,500.0,0.6954215168952942,0.09399999678134918,0.9945999979972839,304.1000061035156,qsw0z46o,bump_supervised_2M,3
50,54961,520000.0,446.20001220703125,446.0,0.7978423833847046,0.0966000035405159,0.9952999949455261,353.1000061035156,qsw0z46o,bump_supervised_2M,3
51,55983,530000.0,500.0,500.0,0.8445473313331604,0.09290000051259995,0.9927999973297119,304.6000061035156,qsw0z46o,bump_supervised_2M,3
52,56997,540000.0,448.5,448.20001220703125,0.7333651781082153,0.0966000035405159,0.9943000078201294,141.6999969482422,qsw0z46o,bump_supervised_2M,3
53,58017,550000.0,486.6000061035156,486.5,0.7327901721000671,0.09870000183582306,0.9937999844551086,244.60000610351562,qsw0z46o,bump_supervised_2M,3
54,59038,560000.0,500.0,500.0,0.7033247947692871,0.0940999984741211,0.991100013256073,304.29998779296875,qsw0z46o,bump_supervised_2M,3
55,60058,570000.0,500.0,500.0,0.721060574054718,0.09130000323057175,0.9923999905586243,248.0,qsw0z46o,bump_supervised_2M,3
56,61078,580000.0,229.6999969482422,228.6999969482422,0.7108839154243469,0.08669999986886978,0.9932000041007996,395.1000061035156,qsw0z46o,bump_supervised_2M,3
57,62099,590000.0,500.0,500.0,0.6618152260780334,0.08619999885559082,0.9934999942779541,353.6000061035156,qsw0z46o,bump_supervised_2M,3
58,63120,600000.0,500.0,500.0,0.6908169984817505,0.08829999715089798,0.9945999979972839,402.3999938964844,qsw0z46o,bump_supervised_2M,3
59,64140,610000.0,500.0,500.0,0.6786736249923706,0.08250000327825546,0.9944999814033508,353.3999938964844,qsw0z46o,bump_supervised_2M,3
60,65160,620000.0,500.0,500.0,0.7266157269477844,0.09279999881982803,0.9940000176429749,402.29998779296875,qsw0z46o,bump_supervised_2M,3
61,66180,630000.0,500.0,500.0,0.692852258682251,0.09300000220537186,0.992900013923645,353.5,qsw0z46o,bump_supervised_2M,3
62,67200,640000.0,500.0,500.0,0.7238917350769043,0.09470000118017197,0.9937999844551086,304.3999938964844,qsw0z46o,bump_supervised_2M,3
63,68220,650000.0,500.0,500.0,0.7412282228469849,0.08900000154972076,0.9962000250816345,304.5,qsw0z46o,bump_supervised_2M,3
64,69240,660000.0,500.0,500.0,0.7789205312728882,0.09229999780654907,0.9951000213623047,124.30000305175781,qsw0z46o,bump_supervised_2M,3
65,70261,670000.0,500.0,500.0,0.7548481822013855,0.1023000031709671,0.9923999905586243,402.0,qsw0z46o,bump_supervised_2M,3
66,71281,680000.0,468.1000061035156,468.0,0.7592802047729492,0.09950000047683716,0.995199978351593,255.5,qsw0z46o,bump_supervised_2M,3
67,72301,690000.0,500.0,500.0,0.7620438933372498,0.0892999991774559,0.9933000206947327,346.70001220703125,qsw0z46o,bump_supervised_2M,3
68,73321,700000.0,500.0,500.0,0.8250030875205994,0.09549999982118607,0.9936000108718872,157.8000030517578,qsw0z46o,bump_supervised_2M,3
69,74341,710000.0,500.0,500.0,0.6707699298858643,0.08950000256299973,0.993399977684021,353.3999938964844,qsw0z46o,bump_supervised_2M,3
70,75361,720000.0,500.0,500.0,0.679137110710144,0.08630000054836273,0.994700014591217,299.29998779296875,qsw0z46o,bump_supervised_2M,3
71,76382,730000.0,500.0,500.0,0.6654762029647827,0.08560000360012054,0.9944000244140625,304.5,qsw0z46o,bump_supervised_2M,3
72,77402,740000.0,500.0,500.0,0.7293815016746521,0.09229999780654907,0.9937000274658203,255.5,qsw0z46o,bump_supervised_2M,3
73,78422,750000.0,500.0,500.0,0.6634425520896912,0.09290000051259995,0.9937000274658203,353.5,qsw0z46o,bump_supervised_2M,3
74,79442,760000.0,500.0,500.0,0.6905732750892639,0.08879999816417694,0.9940999746322632,255.6999969482422,qsw0z46o,bump_supervised_2M,3
75,80462,770000.0,500.0,500.0,0.6910363435745239,0.09440000355243683,0.9919000267982483,304.20001220703125,qsw0z46o,bump_supervised_2M,3
76,81485,780000.0,478.79998779296875,478.70001220703125,0.7275816798210144,0.09669999778270721,0.9954000115394592,451.20001220703125,qsw0z46o,bump_supervised_2M,3
77,82505,790000.0,500.0,500.0,0.7182879447937012,0.09690000116825104,0.9965999722480774,324.1000061035156,qsw0z46o,bump_supervised_2M,3
78,83525,800000.0,500.0,500.0,0.7831801176071167,0.0966000035405159,0.9934999942779541,353.20001220703125,qsw0z46o,bump_supervised_2M,3
79,84545,810000.0,500.0,500.0,0.7271491885185242,0.08969999849796295,0.9943000078201294,255.89999389648438,qsw0z46o,bump_supervised_2M,3
80,85565,820000.0,500.0,500.0,0.719562292098999,0.1031000018119812,0.9919000267982483,256.0,qsw0z46o,bump_supervised_2M,3
81,86587,830000.0,493.70001220703125,493.5,0.766900360584259,0.10010000318288803,0.9940000176429749,114.30000305175781,qsw0z46o,bump_supervised_2M,3
82,87607,840000.0,478.20001220703125,478.1000061035156,0.757085382938385,0.10019999742507935,0.9923999905586243,229.6999969482422,qsw0z46o,bump_supervised_2M,3
83,88627,850000.0,500.0,500.0,0.7245038747787476,0.09309999644756317,0.993399977684021,353.29998779296875,qsw0z46o,bump_supervised_2M,3
84,89647,860000.0,500.0,500.0,0.6897546052932739,0.0989999994635582,0.9929999709129333,255.3000030517578,qsw0z46o,bump_supervised_2M,3
85,90667,870000.0,500.0,500.0,0.7046729922294617,0.093299999833107,0.9923999905586243,255.5,qsw0z46o,bump_supervised_2M,3
86,91687,880000.0,500.0,500.0,0.7473464608192444,0.09430000185966492,0.9919999837875366,157.89999389648438,qsw0z46o,bump_supervised_2M,3
87,92707,890000.0,500.0,500.0,0.7739846110343933,0.09939999878406525,0.9930999875068665,304.29998779296875,qsw0z46o,bump_supervised_2M,3
88,93727,900000.0,500.0,500.0,0.8086512684822083,0.1054999977350235,0.9894000291824341,21.799999237060547,qsw0z46o,bump_supervised_2M,3
89,94751,910000.0,462.20001220703125,461.70001220703125,0.8903166055679321,0.11320000141859055,0.9894999861717224,50.79999923706055,qsw0z46o,bump_supervised_2M,3
90,95771,920000.0,500.0,500.0,0.7952285408973694,0.11240000277757645,0.9883000254631042,67.69999694824219,qsw0z46o,bump_supervised_2M,3
91,96791,930000.0,500.0,500.0,0.7514059543609619,0.11060000211000443,0.9901999831199646,199.8000030517578,qsw0z46o,bump_supervised_2M,3
92,97811,940000.0,500.0,500.0,0.7889462113380432,0.1103999987244606,0.9902999997138977,255.5,qsw0z46o,bump_supervised_2M,3
93,98831,950000.0,500.0,500.0,0.807094156742096,0.1054999977350235,0.9909999966621399,206.39999389648438,qsw0z46o,bump_supervised_2M,3
94,99851,960000.0,500.0,500.0,0.7548599243164062,0.10180000215768814,0.9904999732971191,108.5999984741211,qsw0z46o,bump_supervised_2M,3
95,100871,970000.0,500.0,500.0,0.7441852688789368,0.10419999808073044,0.9922999739646912,255.60000610351562,qsw0z46o,bump_supervised_2M,3
96,101891,980000.0,499.79998779296875,499.70001220703125,0.7074103355407715,0.10620000213384628,0.9941999912261963,155.3000030517578,qsw0z46o,bump_supervised_2M,3
97,102911,990000.0,500.0,500.0,0.7608393430709839,0.10760000348091125,0.9907000064849854,255.10000610351562,qsw0z46o,bump_supervised_2M,3
98,103931,1000000.0,500.0,500.0,0.7458987236022949,0.10109999775886536,0.9904999732971191,172.10000610351562,qsw0z46o,bump_supervised_2M,3
99,104951,1010000.0,500.0,500.0,0.6934120655059814,0.10100000351667404,0.9918000102043152,120.5999984741211,qsw0z46o,bump_supervised_2M,3
100,105971,1020000.0,451.29998779296875,451.1000061035156,0.8169441223144531,0.10209999978542328,0.9941999912261963,75.0999984741211,qsw0z46o,bump_supervised_2M,3
101,106991,1030000.0,500.0,500.0,0.7586543560028076,0.10589999705553055,0.992900013923645,255.39999389648438,qsw0z46o,bump_supervised_2M,3
102,108011,1040000.0,500.0,500.0,0.7947722673416138,0.10769999772310257,0.9897000193595886,206.8000030517578,qsw0z46o,bump_supervised_2M,3
103,109012,1050000.0,500.0,500.0,0.737676739692688,0.10189999639987946,0.9900000095367432,123.80000305175781,qsw0z46o,bump_supervised_2M,3
104,110012,1060000.0,500.0,500.0,0.7222351431846619,0.1006999984383583,0.9898999929428101,353.29998779296875,qsw0z46o,bump_supervised_2M,3
105,111012,1070000.0,500.0,500.0,0.7570558786392212,0.09769999980926514,0.9908999800682068,158.10000610351562,qsw0z46o,bump_supervised_2M,3
106,112030,1080000.0,466.70001220703125,466.3999938964844,0.776180624961853,0.10419999808073044,0.9929999709129333,297.70001220703125,qsw0z46o,bump_supervised_2M,3
107,113050,1090000.0,500.0,500.0,0.779116690158844,0.10660000145435333,0.9923999905586243,108.9000015258789,qsw0z46o,bump_supervised_2M,3
108,114070,1100000.0,500.0,500.0,0.8016982674598694,0.1088000014424324,0.9912999868392944,170.5,qsw0z46o,bump_supervised_2M,3
109,115093,1110000.0,416.1000061035156,415.5,0.7734227180480957,0.10249999910593033,0.9911999702453613,304.3999938964844,qsw0z46o,bump_supervised_2M,3
110,116113,1120000.0,500.0,500.0,0.7497409582138062,0.10809999704360962,0.9915000200271606,108.4000015258789,qsw0z46o,bump_supervised_2M,3
111,117133,1130000.0,500.0,500.0,0.8259907364845276,0.11249999701976776,0.9916999936103821,255.89999389648438,qsw0z46o,bump_supervised_2M,3
112,118153,1140000.0,500.0,500.0,0.7004125118255615,0.09880000352859497,0.9911999702453613,206.39999389648438,qsw0z46o,bump_supervised_2M,3
113,119173,1150000.0,500.0,500.0,0.7907159924507141,0.09889999777078629,0.9932000041007996,255.60000610351562,qsw0z46o,bump_supervised_2M,3
114,120194,1160000.0,500.0,500.0,0.7957354784011841,0.11240000277757645,0.9876000285148621,10.899999618530273,qsw0z46o,bump_supervised_2M,3
115,121214,1170000.0,500.0,500.0,0.779956579208374,0.10899999737739563,0.9896000027656555,48.70000076293945,qsw0z46o,bump_supervised_2M,3
116,122234,1180000.0,352.5,351.70001220703125,0.7559070587158203,0.10589999705553055,0.9896000027656555,18.799999237060547,qsw0z46o,bump_supervised_2M,3
117,123252,1190000.0,497.0,496.8999938964844,0.7987485527992249,0.10769999772310257,0.9872000217437744,36.0,qsw0z46o,bump_supervised_2M,3
118,124273,1200000.0,371.70001220703125,371.1000061035156,0.852335512638092,0.10429999977350235,0.9876000285148621,97.0999984741211,qsw0z46o,bump_supervised_2M,3
119,125296,1210000.0,500.0,500.0,0.7886562943458557,0.10599999874830246,0.9912999868392944,10.5,qsw0z46o,bump_supervised_2M,3
120,126316,1220000.0,500.0,500.0,0.7812267541885376,0.1046999990940094,0.9915000200271606,206.39999389648438,qsw0z46o,bump_supervised_2M,3
121,127336,1230000.0,500.0,500.0,0.7672221660614014,0.10329999774694443,0.9955999851226807,353.1000061035156,qsw0z46o,bump_supervised_2M,3
122,128357,1240000.0,500.0,500.0,0.7521827220916748,0.09780000150203705,0.9951000213623047,304.70001220703125,qsw0z46o,bump_supervised_2M,3
123,129377,1250000.0,475.79998779296875,475.70001220703125,0.7728222012519836,0.10000000149011612,0.9940999746322632,93.80000305175781,qsw0z46o,bump_supervised_2M,3
124,130397,1260000.0,473.3999938964844,473.1000061035156,0.7661431431770325,0.09849999845027924,0.9929999709129333,44.70000076293945,qsw0z46o,bump_supervised_2M,3
125,131418,1270000.0,500.0,500.0,0.7215850353240967,0.09790000319480896,0.9927999973297119,60.0,qsw0z46o,bump_supervised_2M,3
126,132438,1280000.0,500.0,500.0,0.761731743812561,0.10239999741315842,0.9918000102043152,194.39999389648438,qsw0z46o,bump_supervised_2M,3
127,133458,1290000.0,430.3999938964844,430.0,0.7241729497909546,0.10119999945163727,0.9904000163078308,69.69999694824219,qsw0z46o,bump_supervised_2M,3
128,134477,1300000.0,500.0,500.0,0.7336822748184204,0.10249999910593033,0.9894999861717224,126.9000015258789,qsw0z46o,bump_supervised_2M,3
129,135498,1310000.0,500.0,500.0,0.8164219260215759,0.10459999740123749,0.9918000102043152,59.79999923706055,qsw0z46o,bump_supervised_2M,3
130,136519,1320000.0,500.0,500.0,0.8108634948730469,0.09889999777078629,0.9890000224113464,90.9000015258789,qsw0z46o,bump_supervised_2M,3
131,137539,1330000.0,500.0,500.0,0.8220778107643127,0.09849999845027924,0.9907000064849854,118.0,qsw0z46o,bump_supervised_2M,3
132,138560,1340000.0,500.0,500.0,0.7348361611366272,0.10809999704360962,0.9929999709129333,70.5,qsw0z46o,bump_supervised_2M,3
133,139580,1350000.0,500.0,500.0,0.6863075494766235,0.0957999974489212,0.9909999966621399,77.30000305175781,qsw0z46o,bump_supervised_2M,3
134,140600,1360000.0,500.0,500.0,0.823768138885498,0.09399999678134918,0.9908000230789185,93.5,qsw0z46o,bump_supervised_2M,3
135,141620,1370000.0,500.0,500.0,0.7470083236694336,0.09319999814033508,0.9945999979972839,89.0999984741211,qsw0z46o,bump_supervised_2M,3
136,142641,1380000.0,500.0,500.0,0.7497560381889343,0.0966000035405159,0.9909999966621399,26.799999237060547,qsw0z46o,bump_supervised_2M,3
137,143661,1390000.0,500.0,500.0,0.7395951747894287,0.09239999949932098,0.9916999936103821,190.8000030517578,qsw0z46o,bump_supervised_2M,3
138,144681,1400000.0,500.0,500.0,0.7056636214256287,0.0892999991774559,0.9932000041007996,247.39999389648438,qsw0z46o,bump_supervised_2M,3
139,145701,1410000.0,500.0,500.0,0.6695647835731506,0.09350000321865082,0.9919999837875366,297.79998779296875,qsw0z46o,bump_supervised_2M,3
140,146721,1420000.0,500.0,500.0,0.727278470993042,0.09459999948740005,0.9927999973297119,255.39999389648438,qsw0z46o,bump_supervised_2M,3
141,147741,1430000.0,500.0,500.0,0.7439624667167664,0.08839999884366989,0.9944999814033508,255.8000030517578,qsw0z46o,bump_supervised_2M,3
142,148762,1440000.0,500.0,500.0,0.7395955920219421,0.0868000015616417,0.9943000078201294,183.6999969482422,qsw0z46o,bump_supervised_2M,3
143,149783,1450000.0,457.6000061035156,457.1000061035156,0.7312407493591309,0.09759999811649323,0.9927999973297119,247.1999969482422,qsw0z46o,bump_supervised_2M,3
144,150795,1460000.0,498.20001220703125,498.1000061035156,0.8112479448318481,0.09799999743700027,0.9933000206947327,165.10000610351562,qsw0z46o,bump_supervised_2M,3
145,151810,1470000.0,432.20001220703125,431.6000061035156,0.7903091907501221,0.09799999743700027,0.9945999979972839,56.0,qsw0z46o,bump_supervised_2M,3
146,152831,1480000.0,473.79998779296875,473.70001220703125,0.7631155848503113,0.09399999678134918,0.9912999868392944,158.10000610351562,qsw0z46o,bump_supervised_2M,3
147,153851,1490000.0,500.0,500.0,0.7550874352455139,0.10300000011920929,0.9904000163078308,112.4000015258789,qsw0z46o,bump_supervised_2M,3
148,154871,1500000.0,500.0,500.0,0.7348828911781311,0.09950000047683716,0.991599977016449,114.19999694824219,qsw0z46o,bump_supervised_2M,3
149,155892,1510000.0,500.0,500.0,0.776300311088562,0.09440000355243683,0.9919999837875366,88.19999694824219,qsw0z46o,bump_supervised_2M,3
150,156912,1520000.0,500.0,500.0,0.7609138488769531,0.08950000256299973,0.9915000200271606,151.89999389648438,qsw0z46o,bump_supervised_2M,3
151,157932,1530000.0,500.0,500.0,0.7160838842391968,0.08919999748468399,0.9919000267982483,230.3000030517578,qsw0z46o,bump_supervised_2M,3
152,158952,1540000.0,500.0,500.0,0.6676933169364929,0.09260000288486481,0.9933000206947327,248.3000030517578,qsw0z46o,bump_supervised_2M,3
153,159972,1550000.0,500.0,500.0,0.6833927631378174,0.09009999781847,0.9925000071525574,353.1000061035156,qsw0z46o,bump_supervised_2M,3
154,160992,1560000.0,500.0,500.0,0.7216964960098267,0.09239999949932098,0.9943000078201294,255.8000030517578,qsw0z46o,bump_supervised_2M,3
155,162004,1570000.0,490.29998779296875,490.1000061035156,0.7016019225120544,0.09210000187158585,0.9947999715805054,304.70001220703125,qsw0z46o,bump_supervised_2M,3
156,163024,1580000.0,495.3999938964844,495.29998779296875,0.737723708152771,0.08820000290870667,0.9918000102043152,206.39999389648438,qsw0z46o,bump_supervised_2M,3
157,164032,1590000.0,500.0,500.0,0.7643256187438965,0.08839999884366989,0.9916999936103821,206.10000610351562,qsw0z46o,bump_supervised_2M,3
158,165053,1600000.0,433.3999938964844,433.0,0.7121054530143738,0.0966000035405159,0.9922999739646912,158.8000030517578,qsw0z46o,bump_supervised_2M,3
159,166074,1610000.0,496.0,495.8999938964844,0.7651367783546448,0.09220000356435776,0.9939000010490417,108.5,qsw0z46o,bump_supervised_2M,3
160,167090,1620000.0,480.0,479.79998779296875,0.7736061811447144,0.09600000083446503,0.9921000003814697,188.5,qsw0z46o,bump_supervised_2M,3
161,168110,1630000.0,463.20001220703125,462.8999938964844,0.790366530418396,0.094200000166893,0.9937999844551086,101.0999984741211,qsw0z46o,bump_supervised_2M,3
162,169130,1640000.0,478.0,477.70001220703125,0.7823458909988403,0.09319999814033508,0.9944000244140625,57.79999923706055,qsw0z46o,bump_supervised_2M,3
163,170151,1650000.0,477.29998779296875,477.0,0.6704715490341187,0.09109999984502792,0.9923999905586243,59.099998474121094,qsw0z46o,bump_supervised_2M,3
164,171171,1660000.0,493.0,492.8999938964844,0.7044929265975952,0.09510000050067902,0.9926999807357788,10.300000190734863,qsw0z46o,bump_supervised_2M,3
165,172192,1670000.0,500.0,500.0,0.7210885882377625,0.10140000283718109,0.989799976348877,10.399999618530273,qsw0z46o,bump_supervised_2M,3
166,173212,1680000.0,500.0,500.0,0.6982487440109253,0.08579999953508377,0.9904999732971191,140.1999969482422,qsw0z46o,bump_supervised_2M,3
167,174232,1690000.0,423.1000061035156,422.70001220703125,0.6421277523040771,0.09139999747276306,0.9901000261306763,241.1999969482422,qsw0z46o,bump_supervised_2M,3
168,175252,1700000.0,500.0,500.0,0.9645818471908569,0.09960000216960907,0.9972000122070312,402.3999938964844,qsw0z46o,bump_supervised_2M,3
169,176272,1710000.0,477.8999938964844,477.79998779296875,0.7539826035499573,0.09849999845027924,0.9937999844551086,344.6000061035156,qsw0z46o,bump_supervised_2M,3
170,177293,1720000.0,389.20001220703125,388.70001220703125,0.744803786277771,0.10660000145435333,0.991599977016449,206.6999969482422,qsw0z46o,bump_supervised_2M,3
171,178320,1730000.0,317.79998779296875,317.0,0.7707340121269226,0.1071000024676323,0.9922999739646912,109.19999694824219,qsw0z46o,bump_supervised_2M,3
172,179341,1740000.0,346.6000061035156,345.79998779296875,0.6937904357910156,0.1145000010728836,0.9934999942779541,245.6999969482422,qsw0z46o,bump_supervised_2M,3
173,180361,1750000.0,460.79998779296875,460.6000061035156,0.7232863306999207,0.10090000182390213,0.9926000237464905,206.6999969482422,qsw0z46o,bump_supervised_2M,3
174,181380,1760000.0,399.0,398.5,0.723976731300354,0.09719999879598618,0.9925000071525574,255.6999969482422,qsw0z46o,bump_supervised_2M,3
175,182400,1770000.0,500.0,500.0,0.738874077796936,0.09730000048875809,0.991100013256073,206.5,qsw0z46o,bump_supervised_2M,3
176,183422,1780000.0,500.0,500.0,0.711215615272522,0.09529999643564224,0.9905999898910522,108.9000015258789,qsw0z46o,bump_supervised_2M,3
177,184442,1790000.0,500.0,500.0,0.6991555094718933,0.0940999984741211,0.9905999898910522,251.10000610351562,qsw0z46o,bump_supervised_2M,3
178,185463,1800000.0,500.0,500.0,0.7053388357162476,0.09279999881982803,0.9925000071525574,304.29998779296875,qsw0z46o,bump_supervised_2M,3
179,186483,1810000.0,500.0,500.0,0.7558013200759888,0.09440000355243683,0.994700014591217,108.9000015258789,qsw0z46o,bump_supervised_2M,3
180,187503,1820000.0,500.0,500.0,0.76878821849823,0.0957999974489212,0.9930999875068665,97.5999984741211,qsw0z46o,bump_supervised_2M,3
181,188524,1830000.0,500.0,500.0,0.7417694330215454,0.10440000146627426,0.9889000058174133,121.0,qsw0z46o,bump_supervised_2M,3
182,189547,1840000.0,500.0,500.0,0.7028940916061401,0.09790000319480896,0.9872999787330627,245.60000610351562,qsw0z46o,bump_supervised_2M,3
183,190569,1850000.0,500.0,500.0,0.6987548470497131,0.10509999841451645,0.9904000163078308,320.29998779296875,qsw0z46o,bump_supervised_2M,3
184,191589,1860000.0,500.0,500.0,0.7562130689620972,0.1071000024676323,0.9921000003814697,108.5999984741211,qsw0z46o,bump_supervised_2M,3
185,192609,1870000.0,500.0,500.0,0.7402361035346985,0.10459999740123749,0.9904000163078308,109.0,qsw0z46o,bump_supervised_2M,3
186,193628,1880000.0,433.8999938964844,433.5,0.7571198344230652,0.10859999805688858,0.993399977684021,353.5,qsw0z46o,bump_supervised_2M,3
187,194648,1890000.0,375.0,374.5,0.7677208781242371,0.10949999839067459,0.9926999807357788,108.5999984741211,qsw0z46o,bump_supervised_2M,3
188,195672,1900000.0,484.5,484.3999938964844,0.7296940684318542,0.11050000041723251,0.991100013256073,109.0,qsw0z46o,bump_supervised_2M,3
189,196693,1910000.0,471.70001220703125,471.6000061035156,0.754169225692749,0.11060000211000443,0.989799976348877,202.5,qsw0z46o,bump_supervised_2M,3
